FID,X,Y,TWI,Curvatura,Declividade,Elevacao,Aspecto,Geologia,Uso,class
58,376778,7353300,5.41260290146,-1.36860084534,17.33842277530,23.42332077030,28.597196579,2,90,0
59,379144,7353357,4.22556972504,-0.71142005920,23.67794036870,22.39271926880,128.533309937,65,90,0
60,376797,7353383,4.52211904526,-0.07543039322,6.28506326675,3.15308237076,28.576005936,2,90,0
61,379188,7353426,4.57179164886,-0.97235679627,22.46885299680,24.97266387940,133.557067871,65,90,0
62,376611,7353497,16.49356079100,-0.01194930077,1.11415696144,1.11718904972,142.506317139,2,90,0
63,376766,7353744,13.92135238650,-0.42047369480,2.47991967201,0.34416657686,27.156282425,2,90,0
64,377099,7354132,6.38151645660,-0.82369661331,16.94387435910,7.82210922241,165.091354370,65,90,0
65,377247,7354188,5.40029096603,0.00287103653,10.23786067960,8.07541084290,269.285614014,65,90,0
66,376841,7354365,8.09652996063,0.02486467361,0.52354437113,1.13985860348,119.339836121,2,70,0
67,377383,7354579,4.54079627991,1.11652088165,6.08753395081,4.97082185745,290.722351074,2,90,0
68,377400,7354652,5.69070386887,0.04825758934,3.86413407326,3.06985139847,309.177856445,2,70,0
69,377410,7354652,5.51298332214,0.14777898789,4.61269569397,3.61080503464,319.191162109,2,70,0
70,377535,7354727,10.87680625920,-0.01347345673,0.02790496685,0.00000000000,50.913467407,2,70,0
71,377535,7354727,11.56995500000,0.03430400000,0.13490000000,0.00514000000,46.313087000,2,90,0
72,377585,7354782,12.83097743990,0.00737692416,0.19624856114,0.14397120476,177.544326782,2,70,0
73,377715,7354815,11.56995487210,-0.06040208787,0.30465736985,0.02586676180,295.168212891,65,70,0
74,377719,7354877,10.87681293490,-0.02113250270,0.09117613733,0.03795561194,273.347534180,2,70,0
75,380247,7355275,5.55998134613,-3.19976806641,17.11402702330,165.17433166500,6.241374016,65,90,0
76,380188,7355277,10.09364509580,-0.63265991211,9.78128433228,173.02185058600,86.884353638,65,90,0
77,380573,7355321,2.29067444801,11.09815979000,45.34121704100,62.52994155880,109.382453918,65,90,0
78,380890,7355373,2.44815492630,2.31677103043,40.91352844240,13.04362297060,28.399396896,2,90,0
79,380692,7355473,6.02939176559,0.21446228027,12.22292232510,70.05595397950,93.990509033,65,90,0
80,381065,7355486,3.57798743248,1.50646209717,15.60603809360,79.69175720210,115.143470764,2,90,0
81,380230,7355602,4.82360363007,-0.39331054688,9.13247871399,230.08222961400,34.562667847,65,90,0
82,380427,7355756,3.25486373901,7.57290649414,37.65816116330,158.04164123500,316.147216797,65,90,0
83,380097,7355850,4.33794021606,2.21017456055,7.44261741638,204.17491149900,63.243549347,65,90,0
84,379676,7355906,9.13372135162,-8.90701293945,13.18545150760,185.74572753900,72.387207031,65,90,0
85,381355,7355936,7.33939743042,-0.28978347778,6.30022430420,41.99700164790,276.508728027,65,90,0
86,378847,7356004,4.68296051025,-1.91643619537,20.30766677860,10.20561122890,268.219085693,65,90,0
87,381307,7356024,5.16052389145,-2.03186798096,16.01003074650,51.40509033200,162.229965210,65,90,0
88,379331,7356138,1.37137436867,-18.46790695190,68.52032470700,20.65846633910,21.510416031,65,90,0
89,380895,7356204,2.37931203842,2.89701843262,42.80408859250,140.33261108400,108.760612488,65,90,0
90,379108,7356232,6.64738178253,-2.84692382813,21.26722145080,75.46675109860,281.284790039,65,90,0
91,379289,7356361,4.09136009216,0.94056701660,33.76904296880,192.29748535200,274.759521484,65,90,0
92,381050,7356477,4.15400648117,-0.38417816162,17.43374443050,100.07022094700,71.810623169,65,90,0
