FID,X,Y,TWI,Curvatura,Declividade,Elevacao,Aspecto,Geologia,Uso,class
1,377766.973395,7352432.37263,7.53762292862,-0.0014868637081200,0.915502965450,5.220017433170,164.4276123050,2,90,0
2,378672.231205,7352331.78843,7.45204782486,-0.0046608652919500,4.798251628880,3.925310611720,268.2838745120,2,90,0
3,379309.264479,7351812.10339,9.85606479645,-0.0000307313093799,0.360465288162,1.016828536990,316.7883911130,2,30,0
4,379979.825821,7351661.22709,7.97554731369,-0.0001344107440670,0.984722256660,1.033086538310,251.3095703130,2,20,0
5,379694.837251,7353572.32691,8.58896255493,-0.0017000416992200,2.558034181590,0.982775688171,194.7153930660,2,90,0
6,378722.523306,7354142.30405,4.05976581573,0.0137324761599000,19.037591934200,302.394348145000,150.3726959230,65,90,0
7,378387.242635,7354946.97766,3.29604840279,0.0045432206243300,20.319206237800,94.461524963400,333.4940795900,65,90,0
8,379342.792547,7355265.49430,2.67637205124,0.0055397730320700,34.532760620100,262.594909668000,333.2420959470,65,90,0
9,379443.376748,7354477.58472,4.05373191833,0.0030135484412300,19.144422531100,202.764068604000,142.3138427730,65,90,0
10,380248.050357,7354460.82069,4.66594266891,-0.0098422467708600,10.658778190600,136.085479736000,221.9582824710,65,90,0
11,382040.955276,7356137.52038,4.38202285767,0.0095380470156700,20.556118011500,22.576082229600,40.2608184814,2,90,0
12,382014.496890,7356719.60487,3.62387037277,0.0061628520488700,38.672981262200,91.136894226100,215.7371978760,65,90,0
13,382490.747842,7355687.72781,9.10431766510,0.0000756157096475,0.191113352776,5.416120529170,298.5839538570,65,30,0
14,381517.079228,7356852.42597,6.17935228348,0.0062850140966500,11.704792976400,79.980194091800,269.7783203130,65,90,0
15,381749.913027,7357487.42724,3.45644211769,-0.0010197674855600,51.599693298300,106.412963867000,176.0439147950,65,90,0
16,381136.078466,7357529.76066,5.56673812866,-0.0002278379834020,26.426515579200,85.121238708500,270.4920349120,2,90,0
17,381347.745556,7358185.92864,5.26139354706,-0.0016069947741900,17.290548324600,36.966880798300,287.9749450680,2,90,0
18,378913.574021,7356915.92610,7.88411664963,0.0000531532386958,0.431634336710,1.913456797600,283.4291992190,2,20,0
19,376458.235777,7354354.75431,9.90298938751,-0.0000160254003276,0.315280616283,1.247098445890,48.9345932007,2,70,0
20,375992.568179,7354545.25469,9.49098014832,-0.0000207889515877,0.216376543045,1.832956552510,45.7215270996,2,70,0
21,375653.900835,7354185.42064,9.63237190247,-0.0000295779336739,0.488393276930,2.757219791410,273.5250854490,2,40,0
22,375907.901343,7353423.41911,9.44377231598,0.0000120152490126,0.272202193737,2.659156799320,78.9714813232,2,60,0
23,375378.733618,7353063.58506,11.57001876830,-0.0000056430576478,0.012159744278,1.764007329940,95.0484466553,2,60,0
