FID,X,Y,TWI,Curvatura,Declividade,Elevacao,Aspecto,Geologia,Uso,class
40,372778.554986,7352936.50692,11.69437599180,-0.000220779329538,0.4587559998040,1.57061457634,338.38012695300,2,60,0
41,372580.117089,7352506.55814,10.25840187070,-0.000004723665825,0.2812420725820,3.01948833466,31.45954704280,2,60,0
42,372117.095329,7352308.12024,11.38200283050,-0.000016713340301,0.1436821967360,3.57488059998,314.01522827100,2,90,0
43,372017.876381,7352738.06902,8.55903530121,-0.000043431289669,0.3296828866000,2.86848688126,53.35361480710,2,40,0
44,372216.314278,7353101.87183,12.69305133820,-0.000014590423234,0.1267456859350,1.24672245979,300.00717163100,2,40,0
45,379472.526707,7346328.52495,4.17471456528,0.012010886333900,17.0974502563000,102.61111450200,133.08415222200,2,90,0
46,383302.727367,7360716.63773,12.25384330750,0.000007493062185,0.1829869300130,0.53911674023,350.96917724600,65,70,0
47,383051.266864,7360649.58159,8.79698371887,0.000020188932467,0.6063498854640,2.03645253181,325.53561401400,2,70,0
48,382866.862496,7360582.52546,9.61940956116,0.000225204508752,0.9894554018970,0.72953212261,255.16682434100,2,70,0
49,382699.222160,7360498.70529,9.94932079315,0.000013065377061,0.3010068833830,1.60704624653,47.99370193480,2,70,0
50,382699.222160,7360314.30092,9.47552013397,0.000041876573960,0.4834358692170,2.37482833862,51.21723175050,2,40,0
51,382866.862496,7360096.36849,7.94526863098,-0.000077221069660,0.2204237878320,1.70350766182,114.47341156000,65,90,0
52,382850.098462,7360314.30092,7.78549003601,0.000115621136501,0.2381908148530,1.87718081474,259.60357666000,2,40,0
53,383051.266864,7360414.88512,7.81250858307,-0.001415613456630,2.1309418678300,0.47699934244,358.02615356400,2,20,0
54,383269.199300,7360498.70529,8.40699672699,-0.000878017337527,0.3838181495670,0.90043216944,320.59570312500,65,20,0
55,383487.131736,7360548.99739,8.35109233856,-0.000937576871365,1.2881054878200,1.27409768105,167.02320861800,65,90,0
56,383705.064172,7360414.88512,5.27530193329,-0.003302124561740,29.3710517883000,121.01824188200,332.83435058600,65,90,0
57,383788.884340,7360146.66059,4.52585744858,-0.006819286383690,28.4254283905000,135.83259582500,52.44100570680,65,90,0
58,383956.524675,7359895.20008,5.25359439850,0.000838237057906,14.6511783600000,28.00778770450,144.66046142600,65,90,0
59,384073.872910,7359660.50361,4.66403579712,-0.013770710676900,33.4241561890000,35.74392700200,0.50104558468,65,90,0
60,383889.468541,7359409.04311,3.15116858482,0.000955727417022,40.5649108887000,60.23830795290,167.29876709000,65,90,0
61,383805.648373,7359610.21151,5.07061529160,-0.001087179640310,26.6696758270000,109.87875366200,0.72297722101,65,90,0
62,383570.951904,7359979.02025,4.39325094223,0.022316982969600,13.8856973648000,208.25482177700,272.30731201200,65,90,0
63,383503.895770,7360180.18865,5.48245573044,-0.004370284732430,31.9586238861000,129.16543579100,324.60168457000,65,90,0
64,383235.671233,7360213.71672,4.38506507874,-0.000645321444608,26.4954833984000,45.19858932500,274.49423217800,65,90,0
65,383118.322998,7360012.54832,4.40649795532,0.001692137680950,13.7098846436000,15.05957221980,266.00463867200,65,90,0
66,382984.210730,7359962.25622,5.40659046173,0.003367274068300,12.6446962357000,23.64742088320,306.32901001000,65,90,0
67,383151.851065,7359744.32378,3.75542449951,0.002070030895990,25.0706710815000,122.78848266600,327.40185546900,65,90,0
68,383302.727367,7359878.43605,5.94909381866,0.001535810180940,27.5483646393000,117.58822631800,305.63739013700,65,90,0
69,383369.783501,7360046.07638,4.27930593491,-0.004469765350220,22.5662498474000,102.52925872800,300.50463867200,65,90,0
70,383537.423837,7359744.32378,4.76218366623,0.000621233193669,27.1494274139000,167.25440979000,128.56083679200,65,90,0
71,383772.120306,7359844.90798,4.86660623550,0.002153183333580,31.6312370300000,80.76529693600,113.77169799800,65,90,0
72,383570.951904,7359459.33521,3.28141474724,0.014482335187500,20.5937824249000,199.89888000500,103.84110260000,65,90,0
73,383738.592239,7359325.22294,3.21186709404,0.005222800187770,38.8558616638000,71.68556976320,108.06890869100,65,90,0
74,383805.648373,7359124.05454,7.72552347183,-0.001322930562310,16.2426605225000,27.89708328250,105.68824768100,65,90,0
75,383990.052742,7358906.12210,4.37018871307,-0.000582805194426,26.8373146057000,40.01099777220,359.75024414100,2,90,0
76,383855.940474,7358822.30194,3.71351623535,0.001808222965340,26.0045928955000,81.24810028080,125.63885498000,65,90,0
77,383638.008038,7358922.88614,4.40296220779,0.009477725252510,20.1647987366000,115.23436737100,298.31414794900,65,90,0
