,Unnamed: 0,declined,valueClient,extraCost,valueResources,net,processDuration,daysOnContact,daysOnInterview,daysOnSendCV,daysOnReturn,daysOnCSchedule,daysOnCRealized,cluster
1331,1331,0,16296.0,0.0,10500.0,2797.536,6,0,0,0,0,0,2,0
1332,1332,0,15120.0,0.0,10752.0,1316.0448,49,0,1,3,7,10,4,1
1333,1333,0,11760.0,0.0,5376.0,4220.16,13,0,1,1,0,4,1,0
1334,1334,0,12999.84,0.0,8400.0,2207.86944,18,0,0,0,5,6,2,0
1335,1335,0,16800.0,0.0,7200.0,979.2,62,0,0,3,5,3,17,1
1336,1336,0,4536.0,0.0,2520.0,1181.376,5,0,0,0,0,0,0,0
1337,1337,0,17640.0,0.0,10416.0,3978.24,12,0,0,0,0,1,0,0
1338,1338,0,11760.0,0.0,8064.0,1532.16,28,0,1,0,0,5,15,1
1339,1339,0,15456.0,0.0,9240.0,3372.0959999999995,22,0,1,0,6,2,0,0
1340,1340,0,10920.0,0.0,9072.0,-161.28,33,0,0,0,6,6,7,1
1341,1341,0,12000.0,0.0,4500.0,1917.0,27,0,1,0,6,1,0,0
1342,1342,0,10920.0,0.0,8400.0,510.72,28,0,1,0,6,16,0,1
1343,1343,0,9999.36,0.0,10000.0,-8840.52224,133,0,0,4,0,9,8,1
1344,1344,0,14448.0,0.0,13440.0,-1650.432,20,0,0,1,0,0,5,0
1345,1345,0,9530.07,0.0,2681.77,3083.43962,10,0,4,0,0,1,1,1
1346,1346,0,23016.0,0.0,14616.0,4165.056,11,0,0,0,0,0,0,0
1347,1347,0,15120.0,0.0,3500.0,428.4,26,0,2,0,3,1,1,0
1348,1348,0,11928.0,0.0,5376.0,4357.248,14,0,0,0,0,1,3,0
1349,1349,0,2184.0,0.0,0.0,1782.144,6,0,0,0,0,0,0,0
1350,1350,0,11854.84,0.0,4200.0,2323.54944,14,0,1,0,0,1,5,0
1351,1351,0,8400.0,0.0,7224.0,-369.6,38,0,0,0,1,6,0,0
1352,1352,0,15456.0,0.0,9744.0,2868.0959999999995,21,0,1,0,4,7,1,1
1353,1353,0,9172.8,0.0,7560.0,-74.9952,41,0,0,0,2,4,6,0
1354,1354,0,13278.72,0.0,8568.0,2267.43552,27,0,1,0,5,1,0,0
1355,1355,0,15120.0,0.0,8904.0,3433.92,49,0,1,0,14,8,6,1
1356,1356,0,10248.0,0.0,6720.0,1642.368,28,0,0,0,7,5,1,0
1357,1357,0,8400.0,0.0,5376.0,1478.4,53,0,1,0,8,22,14,1
1358,1358,0,8400.0,0.0,5376.0,1478.4,27,0,0,0,1,6,14,1
1359,1359,0,20160.0,0.0,10920.0,5530.56,28,0,0,0,0,8,0,0
1360,1360,0,12264.0,0.0,9240.0,767.424,24,0,5,0,1,1,6,1
1361,1361,0,15500.0,0.0,6114.0,2254.2,24,0,0,1,6,7,7,1
1362,1362,0,22600.0,0.0,9000.0,3141.6,40,0,0,0,0,4,17,1
1363,1363,0,12647.04,0.0,9728.88,591.10464,7,0,0,0,0,0,0,0
1364,1364,0,11486.16,0.0,8835.12,537.58656,7,0,0,0,0,0,0,0
1365,1365,0,10286.0,0.0,3500.0,2268.376,22,0,7,0,3,4,2,1
1366,1366,0,13440.0,0.0,15792.0,-4824.96,15,0,0,0,3,0,3,0
1367,1367,0,14448.0,0.0,9072.0,2717.568,13,0,0,0,0,0,4,0
1368,1368,0,14784.0,0.0,9408.0,2655.744,13,0,0,0,2,0,1,0
1369,1369,0,10416.0,0.0,6300.0,2199.456,19,0,0,0,7,5,0,0
1370,1370,0,11575.2,0.0,8904.0,541.3632,14,0,0,0,6,0,0,0
1371,1371,0,16800.0,0.0,5581.0,759.0160000000002,34,0,6,0,0,9,10,1
1372,1372,0,11575.2,0.0,8904.0,541.3632,17,0,0,0,11,0,0,0
1373,1373,0,11487.84,0.0,8836.8,537.2774400000002,6,0,0,0,0,0,0,0
1374,1374,0,16800.0,0.0,5581.0,759.0160000000002,40,0,0,0,0,5,29,1
1375,1375,0,16800.0,0.0,7500.0,1020.0,59,0,2,5,22,0,0,1
1376,1376,0,16800.0,0.0,11424.0,2284.8,6,0,0,0,0,0,0,0
1377,1377,0,10500.0,0.0,4000.0,1568.0,32,0,0,0,25,1,0,1
1378,1378,0,19320.0,0.0,13440.0,2325.12,11,0,0,0,4,0,2,0
1379,1379,0,11760.0,0.0,7896.0,1700.16,1,0,0,0,0,0,0,0
1380,1380,0,16800.0,0.0,5000.0,680.0,21,0,0,0,0,3,5,0
1381,1381,0,16800.0,0.0,1800.0,244.8,19,0,1,4,2,1,5,1
1382,1382,0,16800.0,0.0,2500.0,340.0,15,0,0,0,1,7,0,0
1383,1383,0,8736.0,0.0,6720.0,408.576,1,0,0,0,1,0,0,0
1384,1384,0,16800.0,0.0,0.0,0.0,27,0,2,0,3,2,0,0
1385,1385,0,14616.0,0.0,10080.0,1846.656,14,0,1,0,0,4,0,0
1386,1386,0,13104.0,0.0,8400.0,2292.864,7,0,0,0,0,1,0,0
1387,1387,0,10920.0,0.0,6720.0,2190.72,0,0,0,0,0,0,0,0
1388,1388,0,25872.0,0.0,18480.0,2631.552,0,0,0,0,0,0,0,0
1389,1389,0,15960.0,0.0,12264.0,759.36,0,0,0,0,0,0,0,0
1390,1390,0,10920.0,0.0,8400.0,510.72,0,0,0,0,0,0,0,0
1391,1391,0,12012.0,0.0,9240.0,561.7919999999998,0,0,0,0,0,0,0,0
1392,1392,0,11642.4,0.0,8499.12,1001.0784,0,0,0,0,0,0,0,0
1393,1393,0,10000.0,0.0,4300.0,635.0,0,0,0,0,0,0,0,0
1394,1394,0,9530.07,0.0,3500.0,1651.53712,0,0,0,0,0,0,0,0
1395,1395,1,12096.0,0.0,10500.0,-7979.664000000002,8,0,0,0,0,0,0,0
1396,1396,1,12600.0,0.0,8400.0,1881.6,36,0,0,0,0,0,0,0
1397,1397,1,17472.0,0.0,10584.0,3673.152,17,0,0,0,0,0,0,0
1398,1398,1,12159.0,0.0,4800.0,1521.744,39,0,0,0,0,0,0,0
1399,1399,1,12408.48,0.0,7158.48,2966.83968,17,0,0,0,0,0,0,0
1400,1400,1,9744.0,0.0,6720.0,1231.104,49,0,0,0,0,0,0,0
1401,1401,1,17562.72,0.0,9072.0,5259.1795200000015,21,0,0,0,0,0,0,0
1402,1402,1,4662.0,0.0,3612.0,192.192,8,0,0,0,0,0,0,0
1403,1403,1,16800.0,0.0,4500.0,5833.8,28,0,0,0,0,0,0,0
1404,1404,1,9912.0,0.0,6216.0,1872.192,83,0,0,0,0,0,0,0
1405,1405,1,13776.0,0.0,7812.0,3429.216,39,0,0,0,0,0,0,0
1406,1406,1,13440.0,0.0,8064.0,2903.04,35,0,0,0,0,0,0,0
1407,1407,1,13440.0,0.0,8064.0,2903.04,17,0,0,0,0,0,0,0
1408,1408,1,0.0,0.0,7056.0,0.0,17,0,3,1,0,3,2,1
1409,1409,1,7896.0,0.0,4200.0,2243.136,24,0,2,0,1,7,13,1
1410,1410,1,0.0,0.0,7198.8,0.0,19,0,0,0,0,0,0,0
1411,1411,1,13776.0,0.0,7998.48,891.9904895999998,26,0,0,0,0,1,2,0
1412,1412,1,15052.8,0.0,6000.0,2083.0848,21,0,0,0,2,5,0,0
1413,1413,1,15120.0,0.0,6233.0,762.9192,25,0,0,0,2,4,8,0
1414,1414,1,8736.0,0.0,7500.0,-5621.424,20,0,0,0,0,0,0,0
1415,1415,1,8400.0,0.0,5040.0,1814.4,28,0,0,0,0,0,0,0
1416,1416,1,16800.0,0.0,3665.0,498.44,34,0,1,0,1,5,22,1
1417,1417,1,11592.0,0.0,9240.0,219.072,6,0,0,0,0,0,0,0
1418,1418,1,11928.0,0.0,6720.0,648.8832,33,0,0,0,1,6,2,0
1419,1419,1,4499.04,0.0,2499.84,1171.37664,47,0,0,0,9,3,30,1
1420,1420,1,8904.0,0.0,5544.0,1721.664,32,0,5,0,1,22,0,1
1421,1421,1,17472.0,0.0,10080.0,4177.152,14,0,0,5,1,2,0,0
1422,1422,1,15456.0,0.0,11004.0,1608.096,14,0,0,0,8,0,0,0
1423,1423,1,10920.0,0.0,20160.0,-11249.28,35,0,0,0,14,14,0,1
1424,1424,1,13104.0,0.0,8000.0,-2907.136,35,0,1,0,1,12,7,1
1425,1425,1,13104.0,0.0,9240.0,1452.864,21,0,0,3,1,4,2,0
1426,1426,1,20496.0,0.0,11760.0,4964.736,22,0,5,0,1,8,1,1
1427,1427,1,10286.0,0.0,3500.0,2268.376,34,1,2,0,0,3,0,1
1428,1428,0,11424.0,0.0,6720.0,2601.984,27,0,6,0,7,2,0,1
1429,1429,0,16800.0,0.0,10500.0,1428.0,14,0,0,0,0,0,0,0
1430,1430,0,25000.0,0.0,11000.0,1700.0,61,0,0,0,0,7,9,1
1431,1431,0,10920.0,0.0,8064.0,846.72,18,0,0,0,11,0,0,0
1432,1432,0,10920.0,0.0,7560.0,1350.72,12,0,0,0,11,0,0,0
1433,1433,0,9240.0,0.0,6384.0,1155.84,15,0,0,0,8,2,0,0
1434,1434,0,9525.0,0.0,10000.0,-9227.6,7,0,0,0,0,0,0,0
1435,1435,0,8400.0,0.0,5040.0,1814.4,24,0,0,0,4,8,0,0
1436,1436,0,0.0,0.0,7000.0,0.0,1,0,0,0,0,0,0,0
1437,1437,0,15120.0,0.0,7924.3,969.93432,19,0,1,0,0,1,4,0
1438,1438,0,5880.0,0.0,1141.0,2801.33,14,0,0,0,7,6,1,0
1439,1439,0,10920.0,0.0,8400.0,510.72,28,0,0,0,2,6,6,0
1440,1440,0,0.0,0.0,4200.0,0.0,2,0,1,1,0,0,0,0
1441,1441,0,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,0
1442,1442,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1443,1443,0,0.0,0.0,14280.0,0.0,0,0,0,0,0,0,0,0
1444,1444,0,0.0,0.0,7560.0,0.0,31,0,0,0,0,0,0,0
1445,1445,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1446,1446,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1447,1447,0,0.0,0.0,4200.0,0.0,0,0,0,0,0,0,0,0
1448,1448,0,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,0
1449,1449,0,0.0,0.0,14112.0,0.0,0,0,0,0,0,0,0,0
1450,1450,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1451,1451,0,0.0,0.0,1344.0,0.0,7,0,0,0,0,0,0,0
1452,1452,0,0.0,0.0,2500.0,0.0,24,0,0,0,0,0,0,0
1453,1453,0,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,0
1454,1454,0,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0
1455,1455,0,0.0,0.0,8500.0,0.0,0,0,0,0,0,0,0,0
1456,1456,0,0.0,0.0,12600.0,0.0,0,0,0,0,0,0,0,0
1457,1457,0,0.0,0.0,8400.0,0.0,0,0,0,0,0,0,0,0
1458,1458,0,0.0,0.0,6720.0,0.0,46,0,0,0,0,0,0,0
1459,1459,0,0.0,0.0,2100.0,0.0,0,0,0,0,0,0,0,0
1460,1460,0,0.0,0.0,7560.0,0.0,0,0,0,0,0,0,0,0
1461,1461,0,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,0
1462,1462,0,0.0,0.0,9240.0,0.0,0,0,0,0,0,0,0,0
1463,1463,0,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,0
1464,1464,0,0.0,0.0,12096.0,0.0,0,0,0,0,0,0,0,0
1465,1465,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,0
1466,1466,0,0.0,0.0,1200.0,0.0,0,0,0,0,0,0,0,0
1467,1467,0,0.0,0.0,4704.0,0.0,0,0,0,0,0,0,0,0
1468,1468,0,0.0,0.0,8400.0,0.0,0,0,0,0,0,0,0,0
1469,1469,0,0.0,0.0,8736.0,0.0,0,0,0,0,0,0,0,0
1470,1470,0,0.0,0.0,7056.0,0.0,0,0,0,0,0,0,0,0
1471,1471,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1472,1472,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1473,1473,0,0.0,0.0,8500.0,0.0,0,0,0,0,0,0,0,0
1474,1474,0,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,0
1475,1475,0,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,0
1476,1476,0,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,0
1477,1477,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,0
1478,1478,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1479,1479,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1480,1480,0,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,0
1481,1481,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1482,1482,0,0.0,0.0,18816.0,0.0,0,0,0,0,0,0,0,0
1483,1483,0,0.0,0.0,0.0,0.0,0,0,2,0,8,7,0,1
1484,1484,0,0.0,0.0,3696.0,0.0,0,0,0,0,0,0,0,0
1485,1485,0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,3,0
1486,1486,0,0.0,0.0,6000.0,0.0,0,0,1,1,0,8,1,0
1487,1487,0,0.0,0.0,9408.0,0.0,0,0,0,0,5,8,0,0
1488,1488,0,0.0,0.0,14500.0,0.0,0,0,6,0,0,1,3,1
1489,1489,0,0.0,0.0,6000.0,0.0,0,0,0,0,8,6,0,0
1490,1490,0,0.0,0.0,0.0,0.0,0,0,7,0,0,7,6,1
1491,1491,0,0.0,0.0,3000.0,0.0,0,0,2,0,0,2,1,0
1492,1492,0,0.0,0.0,10080.0,0.0,0,0,0,0,1,1,3,0
1493,1493,0,0.0,0.0,11760.0,0.0,0,0,4,0,0,35,8,1
1494,1494,0,0.0,0.0,4800.0,0.0,0,0,0,0,10,4,16,1
1495,1495,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,13,0
1496,1496,0,0.0,0.0,0.0,0.0,0,1,0,0,3,1,7,0
1497,1497,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,2,0
1498,1498,0,0.0,0.0,6500.0,0.0,0,0,2,0,1,1,5,0
1499,1499,0,0.0,0.0,0.0,0.0,0,0,2,0,6,5,15,1
1500,1500,0,0.0,0.0,7000.0,0.0,0,0,0,0,11,6,0,0
1501,1501,0,0.0,0.0,4000.0,0.0,0,0,1,0,2,5,20,1
1502,1502,0,0.0,0.0,10920.0,0.0,0,0,0,0,1,1,5,0
1503,1503,0,0.0,0.0,0.0,0.0,0,0,0,0,1,14,0,0
1504,1504,0,0.0,0.0,25200.0,0.0,0,0,1,0,0,6,15,1
1505,1505,0,0.0,0.0,1.5119999999999998,0.0,0,0,2,0,11,8,0,1
1506,1506,0,0.0,0.0,10416.0,0.0,0,0,0,0,0,0,0,0
1507,1507,0,0.0,0.0,2000.0,0.0,0,0,1,0,0,4,1,0
1508,1508,0,0.0,0.0,9800.0,0.0,0,0,2,0,0,2,0,0
1509,1509,0,0.0,0.0,11760.0,0.0,0,1,0,5,1,7,5,1
1510,1510,0,0.0,0.0,6720.0,0.0,0,0,2,0,5,0,0,0
1511,1511,0,0.0,0.0,5700.0,0.0,0,0,3,0,2,5,0,1
1512,1512,0,0.0,0.0,5500.0,0.0,0,0,0,6,0,0,0,0
1513,1513,0,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0
1514,1514,0,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,0
1515,1515,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1516,1516,0,0.0,0.0,10000.0,0.0,0,0,0,0,0,0,0,0
1517,1517,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,0
1518,1518,0,0.0,0.0,12600.0,0.0,0,0,0,0,0,0,0,0
1519,1519,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1520,1520,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1521,1521,0,0.0,0.0,21840.0,0.0,0,0,0,0,0,0,0,0
1522,1522,0,0.0,0.0,13000.0,0.0,0,0,0,0,0,0,0,0
1523,1523,0,0.0,0.0,17976.0,0.0,0,0,0,0,0,0,0,0
1524,1524,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,0
1525,1525,0,0.0,0.0,8500.0,0.0,0,0,0,0,0,0,0,0
1526,1526,0,8400.0,0.0,0.0,6854.4,0,0,0,0,0,0,0,0
1527,1527,0,8400.0,0.0,8400.0,571.2,0,0,0,0,0,0,0,0
1528,1528,0,0.0,0.0,1000.0,0.0,0,0,0,0,0,0,0,0
1529,1529,0,0.0,0.0,1400.0,0.0,0,0,0,0,0,0,0,0
1530,1530,0,0.0,0.0,11645.66,0.0,0,0,0,0,0,0,0,0
1531,1531,0,5101.0,0.0,6000.0,693.7360000000001,0,0,0,0,0,0,0,0
1532,1532,1,0.0,0.0,7500.0,0.0,12,0,0,0,0,0,0,0
1533,1533,0,0.0,0.0,3024.0,0.0,3,0,0,0,0,0,0,0
1534,1534,0,0.0,0.0,9000.0,0.0,10,0,0,0,0,0,0,0
1535,1535,0,0.0,0.0,2000.0,0.0,16,0,0,0,0,0,0,0
1536,1536,0,0.0,0.0,10080.0,0.0,11,0,0,0,0,0,0,0
1537,1537,0,0.0,0.0,10920.0,0.0,14,0,0,0,0,0,0,0
1538,1538,0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0
1539,1539,0,0.0,0.0,2000.0,0.0,17,0,0,0,0,0,0,0
1540,1540,0,0.0,0.0,7560.0,0.0,4,0,0,0,0,0,0,0
1541,1541,0,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,0
1542,1542,0,0.0,0.0,10500.0,0.0,10,0,0,0,0,0,0,0
1543,1543,0,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,0
1544,1544,0,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,0
1545,1545,0,0.0,0.0,2500.0,0.0,22,0,0,0,0,0,0,0
1546,1546,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1547,1547,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1548,1548,0,0.0,0.0,2115.93,0.0,18,0,0,0,0,0,0,0
1549,1549,0,0.0,0.0,7500.0,0.0,32,0,0,0,0,0,0,0
1550,1550,0,0.0,0.0,5600.0,0.0,13,0,0,0,0,0,0,0
1551,1551,0,0.0,0.0,9240.0,0.0,13,0,0,0,0,0,0,0
1552,1552,0,0.0,0.0,10080.0,0.0,8,0,0,0,0,0,0,0
1553,1553,0,0.0,0.0,9576.0,0.0,7,0,0,0,0,0,0,0
1554,1554,0,0.0,0.0,8000.0,0.0,24,0,0,0,0,0,0,0
1555,1555,0,0.0,0.0,3347.55,0.0,25,0,0,0,0,0,0,0
1556,1556,0,0.0,0.0,1300.0,0.0,14,0,0,0,0,0,0,0
1557,1557,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1558,1558,0,0.0,0.0,5800.0,0.0,27,0,0,0,0,0,0,0
1559,1559,0,0.0,0.0,6500.0,0.0,22,0,0,0,0,0,0,0
1560,1560,0,0.0,0.0,2115.93,0.0,0,0,0,0,0,0,0,0
1561,1561,0,0.0,0.0,7000.0,0.0,29,0,0,0,0,0,0,0
1562,1562,0,0.0,0.0,6800.0,0.0,28,0,0,0,0,0,0,0
1563,1563,0,0.0,0.0,4200.0,0.0,33,0,0,0,0,0,0,0
1564,1564,0,0.0,0.0,5880.0,0.0,7,0,0,0,0,0,0,0
1565,1565,0,0.0,0.0,7189.0,0.0,33,0,0,0,0,0,0,0
1566,1566,0,0.0,0.0,9240.0,0.0,19,0,0,0,0,0,0,0
1567,1567,0,0.0,0.0,5990.5,0.0,43,0,0,0,0,0,0,0
1568,1568,0,0.0,0.0,2500.0,0.0,19,0,0,0,0,0,0,0
1569,1569,0,0.0,0.0,12000.0,0.0,32,0,0,0,0,0,0,0
1570,1570,0,0.0,0.0,5000.0,0.0,28,0,0,0,0,0,0,0
1571,1571,0,0.0,0.0,8000.0,0.0,59,0,0,0,0,0,0,0
1572,1572,0,0.0,0.0,35000.0,0.0,48,0,0,0,0,0,0,0
1573,1573,0,0.0,0.0,2850.0,0.0,54,0,0,0,0,0,0,0
1574,1574,0,0.0,0.0,5156.9,0.0,20,0,0,0,0,0,0,0
1575,1575,0,0.0,0.0,6720.0,0.0,41,0,0,0,0,0,0,0
1576,1576,0,0.0,0.0,12000.0,0.0,13,0,0,0,0,0,0,0
1577,1577,0,0.0,0.0,3000.0,0.0,13,0,0,0,0,0,0,0
1578,1578,0,0.0,0.0,9000.0,0.0,42,0,0,0,0,0,0,0
1579,1579,0,0.0,0.0,2500.0,0.0,26,0,0,0,0,0,0,0
1580,1580,0,0.0,0.0,4500.0,0.0,53,0,0,0,0,0,0,0
1581,1581,0,0.0,0.0,2300.0,0.0,19,0,0,0,0,0,0,0
1582,1582,0,0.0,0.0,12000.0,0.0,28,0,0,0,0,0,0,0
1583,1583,0,0.0,0.0,5000.0,0.0,12,0,0,0,0,0,0,0
1584,1584,0,0.0,0.0,9744.0,0.0,19,0,0,0,0,0,0,0
1585,1585,0,0.0,0.0,12096.0,0.0,27,0,0,0,0,0,0,0
1586,1586,0,0.0,0.0,8427.0,0.0,43,0,0,0,0,0,0,0
1587,1587,0,0.0,0.0,14448.0,0.0,32,0,0,0,0,0,0,0
1588,1588,0,0.0,0.0,10000.0,0.0,40,0,0,0,0,0,0,0
1589,1589,0,0.0,0.0,6200.0,0.0,12,0,0,0,0,0,0,0
1590,1590,0,0.0,0.0,10920.0,0.0,43,0,0,0,0,0,0,0
1591,1591,0,0.0,0.0,2300.0,0.0,33,0,0,0,0,0,0,0
1592,1592,0,0.0,0.0,8500.0,0.0,10,0,0,0,0,0,0,0
1593,1593,0,0.0,0.0,7000.0,0.0,13,0,0,0,0,0,0,0
1594,1594,0,0.0,0.0,9744.0,0.0,7,0,0,0,0,0,0,0
1595,1595,0,0.0,0.0,3000.0,0.0,11,0,0,0,0,0,0,0
1596,1596,0,0.0,0.0,3000.0,0.0,27,0,0,0,0,0,0,0
1597,1597,0,0.0,0.0,9240.0,0.0,5,0,0,0,0,0,0,0
1598,1598,0,0.0,0.0,9072.0,0.0,31,0,0,0,0,0,0,0
1599,1599,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1600,1600,0,0.0,0.0,3200.0,0.0,90,0,0,0,0,0,0,0
1601,1601,0,0.0,0.0,2000.0,0.0,22,0,0,0,0,0,0,0
1602,1602,0,0.0,0.0,2000.0,0.0,16,0,0,0,0,0,0,0
1603,1603,0,0.0,0.0,6500.0,0.0,41,0,0,0,0,0,0,0
1604,1604,0,0.0,0.0,3500.0,0.0,13,0,0,0,0,0,0,0
1605,1605,0,0.0,0.0,4500.0,0.0,18,0,0,0,0,0,0,0
1606,1606,0,0.0,0.0,8400.0,0.0,20,0,0,0,0,0,0,0
1607,1607,0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0
1608,1608,0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0
1609,1609,0,0.0,0.0,10584.0,0.0,35,0,0,0,0,0,0,0
1610,1610,0,0.0,0.0,5000.0,0.0,35,0,0,0,0,0,0,0
1611,1611,0,0.0,0.0,5000.0,0.0,32,0,0,0,0,0,0,0
1612,1612,0,0.0,0.0,8500.0,0.0,28,0,0,0,0,0,0,0
1613,1613,0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0
1614,1614,0,0.0,0.0,8500.0,0.0,15,0,0,0,0,0,0,0
1615,1615,0,0.0,0.0,9240.0,0.0,11,0,0,0,0,0,0,0
1616,1616,0,0.0,0.0,4500.0,0.0,15,0,0,0,0,0,0,0
1617,1617,0,0.0,0.0,6720.0,0.0,18,0,0,0,0,0,0,0
1618,1618,0,0.0,0.0,13440.0,0.0,25,0,0,0,0,0,0,0
1619,1619,0,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0
1620,1620,0,0.0,0.0,2500.0,0.0,25,0,0,0,0,0,0,0
1621,1621,0,0.0,0.0,1900.0,0.0,0,0,0,0,0,0,0,0
1622,1622,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1623,1623,0,0.0,0.0,4000.0,0.0,9,0,0,0,0,0,0,0
1624,1624,0,0.0,0.0,8568.0,0.0,21,0,0,0,0,0,0,0
1625,1625,0,0.0,0.0,14280.0,0.0,24,0,0,0,0,0,0,0
1626,1626,0,0.0,0.0,15120.0,0.0,0,0,0,0,0,0,0,0
1627,1627,0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0
1628,1628,0,0.0,0.0,1100.0,0.0,14,0,0,0,0,0,0,0
1629,1629,0,0.0,0.0,7560.0,0.0,31,0,0,0,0,0,0,0
1630,1630,0,0.0,0.0,8064.0,0.0,10,0,0,0,0,0,0,0
1631,1631,0,0.0,0.0,8904.0,0.0,9,0,0,0,0,0,0,0
1632,1632,0,0.0,0.0,7056.0,0.0,24,0,0,0,0,0,0,0
1633,1633,0,0.0,0.0,7728.0,0.0,5,0,0,0,0,0,0,0
1634,1634,0,0.0,0.0,6070.0,0.0,33,0,0,0,0,0,0,0
1635,1635,0,0.0,0.0,3800.0,0.0,82,0,0,0,0,0,0,0
1636,1636,0,0.0,0.0,5000.0,0.0,13,0,0,0,0,0,0,0
1637,1637,0,0.0,0.0,3000.0,0.0,14,0,0,0,0,0,0,0
1638,1638,0,0.0,0.0,6500.0,0.0,39,0,0,0,0,0,0,0
1639,1639,0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0
1640,1640,0,0.0,0.0,2000.0,0.0,7,0,0,0,0,0,0,0
1641,1641,0,0.0,0.0,10416.0,0.0,41,0,0,0,0,0,0,0
1642,1642,0,0.0,0.0,8400.0,0.0,28,0,0,0,0,0,0,0
1643,1643,0,0.0,0.0,8904.0,0.0,9,0,0,0,0,0,0,0
1644,1644,0,0.0,0.0,10416.0,0.0,29,0,0,0,0,0,0,0
1645,1645,0,0.0,0.0,4000.0,0.0,7,0,0,0,0,0,0,0
1646,1646,0,0.0,0.0,11760.0,0.0,19,0,0,0,0,0,0,0
1647,1647,0,0.0,0.0,10920.0,0.0,28,0,0,0,0,0,0,0
1648,1648,0,0.0,0.0,1700.0,0.0,15,0,0,0,0,0,0,0
1649,1649,0,0.0,0.0,1000.0,0.0,14,0,0,0,0,0,0,0
1650,1650,0,0.0,0.0,5500.0,0.0,33,0,0,0,0,0,0,0
1651,1651,0,0.0,0.0,7000.0,0.0,42,0,0,0,0,0,0,0
1652,1652,0,0.0,0.0,9240.0,0.0,31,0,0,0,0,0,0,0
1653,1653,0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0
1654,1654,0,0.0,0.0,12768.0,0.0,33,0,0,0,0,0,0,0
1655,1655,0,0.0,0.0,11000.0,0.0,46,0,0,0,0,0,0,0
1656,1656,0,0.0,0.0,7500.0,0.0,14,0,0,0,0,0,0,0
1657,1657,0,0.0,0.0,10920.0,0.0,4,0,0,0,0,0,0,0
1658,1658,0,0.0,0.0,8400.0,0.0,45,0,0,0,0,0,0,0
1659,1659,0,0.0,0.0,6500.0,0.0,29,0,0,0,0,0,0,0
1660,1660,0,0.0,0.0,4800.0,0.0,13,0,0,0,0,0,0,0
1661,1661,0,0.0,0.0,9744.0,0.0,66,0,0,0,0,0,0,0
1662,1662,0,0.0,0.0,8400.0,0.0,28,0,0,0,0,0,0,0
1663,1663,0,0.0,0.0,8400.0,0.0,29,0,0,0,0,0,0,0
